timestamp,main_steam_temp_C,main_steam_temp_C_is_anomaly,main_steam_pressure_kgcm2,main_steam_pressure_kgcm2_is_anomaly,bearing_temp_C,bearing_temp_C_is_anomaly,shaft_vibration_microns,shaft_vibration_microns_is_anomaly,exhaust_vacuum_mmHg,exhaust_vacuum_mmHg_is_anomaly
2026-07-10 06:39:01.730365,536.4294366696901,False,148.30992024830047,False,77.40903272957033,False,31.90555262369206,False,686.2207805398915,False
2026-07-10 06:39:31.730365,536.0463964085599,False,150.8740228326619,False,78.92608549104797,False,35.05906034762183,False,683.5487592323806,False
2026-07-10 06:40:01.730365,537.9176972918317,False,150.38822888687932,False,79.18393549796643,False,36.45305711415676,False,682.1817920935154,False
2026-07-10 06:40:31.730365,533.902514227224,False,148.81014220757348,False,77.8588790013266,False,39.13300528436857,False,686.0138371529478,False
2026-07-10 06:41:01.730365,532.9812830423499,False,150.75555829712906,False,79.23573057573611,False,33.02014627247901,False,687.7891282837484,False
2026-07-10 06:41:31.730365,533.5628780285646,False,150.22839802009233,False,77.68766350614706,False,33.403193077889334,False,686.9207913726718,False
2026-07-10 06:42:01.730365,536.062473116689,False,149.77376922616995,False,79.53613065788451,False,35.446329805140785,False,683.637449054828,False
2026-07-10 06:42:31.730365,535.8231655792458,False,149.76490658144033,False,78.82030701161212,False,38.640548059059455,False,686.3352292887672,False
2026-07-10 06:43:01.730365,535.2432444385743,False,149.0970706494865,False,78.04559907142593,False,38.42166252987249,False,684.3713403364784,False
2026-07-10 06:43:31.730365,533.4067754568323,False,149.52239596474902,False,76.92911580856106,False,32.09051791070914,False,686.5163818384733,False
2026-07-10 06:44:01.730365,536.2472943584604,False,151.66160958459508,False,78.33541551580328,False,34.5768707512483,False,687.3177420491801,False
2026-07-10 06:44:31.730365,533.2725620165078,False,149.78387376075105,False,78.76970447356675,False,37.436845425140866,False,687.432832326842,False
2026-07-10 06:45:01.730365,536.8189004401518,False,149.28772704341296,False,80.11637997123269,False,28.387408141922506,False,685.1573512019312,False
2026-07-10 06:45:31.730365,539.3602402769691,False,150.28357025074632,False,77.79442534557595,False,33.64480569928204,False,684.972795155541,False
2026-07-10 06:46:01.730365,535.6143519090308,False,150.0662861162971,False,78.07275382046976,False,30.810434203021558,False,684.6218385579629,False
2026-07-10 06:46:31.730365,535.9265598356952,False,149.0312087674978,False,77.37624750785118,False,30.53046712000004,False,684.8021881330586,False
2026-07-10 06:47:01.730365,534.3071051338408,False,149.56188689729564,False,78.72869797734089,False,36.84712522544113,False,683.444455825147,False
2026-07-10 06:47:31.730365,532.3609736317785,False,148.92332019773707,False,77.93770586101869,False,39.06750592584929,False,685.1882526086694,False
2026-07-10 06:48:01.730365,534.1548979465496,False,151.3022685399167,False,77.2001013268967,False,35.892190889713625,False,686.0499797717624,False
2026-07-10 06:48:31.730365,533.4389996965385,False,150.27528926164644,False,77.84925903799639,False,32.341009133927976,False,683.924128775059,False
2026-07-10 06:49:01.730365,532.8741782981318,False,149.06491311903324,False,77.9412212921619,False,36.027806259586754,False,685.1082854158892,False
2026-07-10 06:49:31.730365,537.6215273751482,False,149.8554821241358,False,77.38923159439392,False,35.492118699558745,False,685.970746342934,False
2026-07-10 06:50:01.730365,535.4505363004954,False,151.04386007317123,False,78.54642054681895,False,33.42431965941674,False,685.6450565471387,False
2026-07-10 06:50:31.730365,535.622498341005,False,150.0811459937959,False,77.5731156074756,False,34.92624227789519,False,686.6364398302468,False
2026-07-10 06:51:01.730365,534.6036579538855,False,149.86455725734422,False,77.75526570145917,False,37.3278662010044,False,684.132966275679,False
2026-07-10 06:51:31.730365,534.8237518227187,False,150.1117046253001,False,78.1987414885875,False,31.58524167541674,False,683.4334881215889,False
2026-07-10 06:52:01.730365,536.5229099682979,False,149.03273770785907,False,76.56621477181679,False,31.425319742306172,False,686.808718472737,False
2026-07-10 06:52:31.730365,535.0183312310428,False,150.28153660704282,False,78.38102731533624,False,34.053228969746755,False,683.7804958190397,False
2026-07-10 06:53:01.730365,535.8800373337477,False,148.8855444690375,False,77.87334288715006,False,30.235473521830972,False,684.2839562239615,False
2026-07-10 06:53:31.730365,534.7861638934455,False,150.21492094640783,False,77.42069370784452,False,36.06486642687516,False,686.2529469827886,False
2026-07-10 06:54:01.730365,534.5414272776483,False,151.0376604205227,False,80.0713180061827,False,36.989229523728795,False,686.2106496995852,False
2026-07-10 06:54:31.730365,532.9216196210634,False,149.7806572012011,False,78.66512924296411,False,33.167253164622345,False,686.7003002939939,False
2026-07-10 06:55:01.730365,532.0469782301955,False,150.37828166996667,False,77.4214100959714,False,30.905440118383176,False,684.3229912947863,False
2026-07-10 06:55:31.730365,534.6312021870277,False,149.3876562042412,False,76.7040337947591,False,33.28747882471377,False,685.8715550352333,False
2026-07-10 06:56:01.730365,535.1111385913385,False,150.2386445441076,False,77.4361259504157,False,33.464867143209915,False,685.5538347986422,False
2026-07-10 06:56:31.730365,533.1110082053669,False,149.12271703453484,False,79.49893085737206,False,33.95429954933148,False,684.9369429218267,False
2026-07-10 06:57:01.730365,534.9799459099514,False,147.89360701498975,False,75.9988523159935,False,37.20307531867645,False,686.1397957460088,False
2026-07-10 06:57:31.730365,535.1154578458106,False,150.0354290181732,False,78.63695795638878,False,31.09878568413234,False,683.9996573306154,False
2026-07-10 06:58:01.730365,531.8133288001152,False,150.38084950521923,False,77.14654600564859,False,36.08906161607495,False,685.1787922509367,False
2026-07-10 06:58:31.730365,533.6684668891905,False,149.5986909659408,False,78.46440453888874,False,33.98637270732098,False,686.0174161470603,False
2026-07-10 06:59:01.730365,535.6611852237642,False,149.34027669365716,False,80.52899163478702,False,35.603788675826024,False,684.4775291881093,False
2026-07-10 06:59:31.730365,535.6176389584333,False,149.8121589390578,False,79.40590489204311,False,34.047229185619486,False,685.650324767261,False
2026-07-10 07:00:01.730365,533.2992774128087,False,150.2836470543069,False,78.63689284191679,False,34.54558008480902,False,684.342569832945,False
2026-07-10 07:00:31.730365,535.259827105278,False,151.09307203800813,False,77.97947322173579,False,31.597337293034897,False,684.0245064479163,False
2026-07-10 07:01:01.730365,536.5318490746572,False,150.62992638164334,False,78.99198757140522,False,33.33379979151467,False,684.1316752208204,False
2026-07-10 07:01:31.730365,536.1735871247187,False,150.4048674443239,False,77.37379484382525,False,35.02041927036069,False,683.7140227226491,False
2026-07-10 07:02:01.730365,534.8556609589074,False,149.27185076614114,False,77.20022383574798,False,31.052727874408102,False,684.3895971601627,False
2026-07-10 07:02:31.730365,534.2968750518163,False,149.41364577797236,False,78.30350153078324,False,30.4808640145945,False,683.1821788270292,False
2026-07-10 07:03:01.730365,534.0644377284791,False,147.85928622410609,False,80.00454036123843,False,34.22968087289933,False,685.6370444870271,False
2026-07-10 07:03:31.730365,535.7191147528661,False,149.73864562334023,False,78.47724983388338,False,33.79028737301192,False,686.3157021895412,False
2026-07-10 07:04:01.730365,535.3233487403953,False,150.060534234107,False,79.36761274435162,False,38.688428295673646,False,685.9659470046959,False
2026-07-10 07:04:31.730365,535.972829080144,False,151.27531255898666,False,77.64354297455853,False,33.29674638002743,False,685.0338112257608,False
2026-07-10 07:05:01.730365,535.2180678244316,False,147.4946297483282,False,78.33712250791413,False,39.149565840616724,False,684.1496164373248,False
2026-07-10 07:05:31.730365,536.246808666053,False,149.55853440729538,False,76.81480128724944,False,34.66777641980175,False,686.7249455567286,False
2026-07-10 07:06:01.730365,535.1268048512891,False,148.70516761101305,False,78.43250732178952,False,37.799995907903316,False,684.3045333769371,False
2026-07-10 07:06:31.730365,536.1330068766017,False,149.72830598292754,False,77.69277943510977,False,34.91968194891241,False,686.6692781848385,False
2026-07-10 07:07:01.730365,536.2357539657071,False,149.2453222484523,False,79.54080276141859,False,35.43036044088872,False,684.3300441599574,False
2026-07-10 07:07:31.730365,533.7027849282679,False,151.6249255422946,False,78.98630200340645,False,36.195469262561744,False,684.4880766322514,False
2026-07-10 07:08:01.730365,532.2053542878334,False,150.87370901102793,False,78.93896603396678,False,34.429648972709934,False,684.5303543084058,False
2026-07-10 07:08:31.730365,537.214700061054,False,149.9632921934771,False,79.50710719530731,False,35.65339618392254,False,684.4409511660673,False
2026-07-10 07:09:01.730365,535.2768856220199,False,149.89367423048043,False,77.91496267670743,False,33.11787607720578,False,683.732016776709,False
2026-07-10 07:09:31.730365,532.3461532486631,False,147.92319140286693,False,75.98995046014333,False,30.075284824918164,False,685.3792661783676,False
2026-07-10 07:10:01.730365,533.8400275666579,False,149.8185674164005,False,76.5505089528315,False,32.83844048642791,False,684.7341314177997,False
2026-07-10 07:10:31.730365,536.0833185624101,False,149.47876630634022,False,78.30052893061504,False,35.218320994108296,False,683.5833228142001,False
2026-07-10 07:11:01.730365,534.4873195235558,False,150.3740519258541,False,76.97029815333018,False,33.657381028778524,False,683.7542030986402,False
2026-07-10 07:11:31.730365,534.1346338901192,False,149.21197403781244,False,77.42965321190893,False,36.87359091965564,False,687.166405239396,False
2026-07-10 07:12:01.730365,536.985048368469,False,148.93460610180685,False,77.5446407046914,False,37.493460820327954,False,686.7030042429919,False
2026-07-10 07:12:31.730365,533.3060141969058,False,150.7153160112091,False,78.3548854501225,False,33.785620729620625,False,687.5375472876696,False
2026-07-10 07:13:01.730365,533.6965210425984,False,149.26463746084303,False,75.26360356866823,False,34.76757910882749,False,684.7578875888038,False
2026-07-10 07:13:31.730365,535.1762843833393,False,150.01112238236266,False,78.73874119446343,False,31.668511185759254,False,685.0896631734532,False
2026-07-10 07:14:01.730365,535.4535755417186,False,150.31486234093944,False,78.63765262011069,False,34.205606798735,False,683.1662819348276,False
2026-07-10 07:14:31.730365,535.6171624071956,False,151.3926511010828,False,78.01596493613684,False,33.42131033990497,False,683.0734019416788,False
2026-07-10 07:15:01.730365,536.227621923424,False,149.83742755745632,False,77.94369384351519,False,38.73486744681915,False,684.5677322061642,False
2026-07-10 07:15:31.730365,535.1297116305051,False,150.02907639671727,False,79.8912918135868,False,36.90739885283344,False,686.2357190669192,False
2026-07-10 07:16:01.730365,535.5673621980446,False,150.55075926490295,False,78.0635032584471,False,36.57949594667267,False,684.6942879057933,False
2026-07-10 07:16:31.730365,534.433882546483,False,150.76553624755218,False,75.56943999115701,False,43.376146646087065,False,684.9709665206567,False
2026-07-10 07:17:01.730365,534.9213974145379,False,149.07512972334726,False,79.33885833205363,False,35.57728754622276,False,685.4157659551884,False
2026-07-10 07:17:31.730365,534.9890882726737,False,149.91231443448478,False,76.92188355235987,False,31.487457158244872,False,684.5266373374071,False
2026-07-10 07:18:01.730365,535.1824697841483,False,150.90102529549037,False,78.11220808445837,False,36.219292395185654,False,682.6230071314773,False
2026-07-10 07:18:31.730365,536.0138451792444,False,148.5704716299583,False,79.73204320675354,False,36.25208283983419,False,683.9204775941295,False
2026-07-10 07:19:01.730365,535.6672840409351,False,150.23723309466592,False,77.1668399021218,True,37.28417611889409,False,684.7773173420088,False
2026-07-10 07:19:31.730365,534.9044765350673,False,147.03244486127957,False,76.22680689748601,True,35.26488560627573,False,683.8675993749117,False
2026-07-10 07:20:01.730365,533.6288619869847,False,149.66367085946183,False,75.6248923835399,True,31.909847658941576,False,684.4540338253913,False
2026-07-10 07:20:31.730365,534.9712416029952,False,149.27339007807345,False,73.15396062887584,True,37.20851777047106,False,684.9672531864396,False
2026-07-10 07:21:01.730365,534.8444102634758,False,150.1171502158307,False,72.49446367423666,True,35.331287105719674,False,687.1129521523528,False
2026-07-10 07:21:31.730365,535.1833467317223,False,149.8906689667454,False,71.24722683474222,True,35.89993144554271,False,683.7642617615347,False
2026-07-10 07:22:01.730365,538.2326283805374,False,149.63401731895772,False,71.33720603844637,True,35.759547918152876,False,683.8564499985617,False
2026-07-10 07:22:31.730365,534.1134059909285,False,150.41014001250372,False,71.76805363149995,True,33.132675708695906,False,683.7957239978991,False
2026-07-10 07:23:01.730365,535.5197036567733,False,149.18935911155606,False,71.680964528808,True,30.800139592788923,False,685.8092369275397,False
2026-07-10 07:23:31.730365,536.4704317101236,False,148.80774957344263,False,72.2905429896049,True,32.664674162988206,False,685.3123321238046,False
2026-07-10 07:24:01.730365,535.0069452843433,False,148.32210432734377,False,72.8205579894255,True,31.8783809429356,False,683.6155373759922,False
2026-07-10 07:24:31.730365,538.3391763690013,False,149.77439176699377,False,73.22165782809688,True,32.69287970698636,False,685.0097033994285,False
2026-07-10 07:25:01.730365,534.2780527715821,False,151.43101026587664,False,70.55122939900775,True,34.24383612735408,False,685.0201248641486,False
2026-07-10 07:25:31.730365,535.3268010887174,False,150.2251029165374,False,71.49887590685181,True,36.287220686691434,False,685.158133987732,False
2026-07-10 07:26:01.730365,533.6130425120078,False,149.83514574492213,False,72.01876131202103,True,35.116805250696906,False,684.1051594756591,False
2026-07-10 07:26:31.730365,534.2636524450082,False,148.0405980903609,False,72.98662158777087,True,34.29820876970936,False,686.5677767906457,False
2026-07-10 07:27:01.730365,535.170610690267,False,150.5438803104705,False,72.82593364908449,True,31.82885137287265,False,684.5924572257843,False
2026-07-10 07:27:31.730365,536.0834284494916,False,150.85368198987896,False,70.9424059151346,True,35.23522375262181,False,684.7389331418987,False
2026-07-10 07:28:01.730365,535.3325492248993,False,149.2429462993653,False,80.29893885259833,False,32.99430233806916,False,685.4231493016156,False
2026-07-10 07:28:31.730365,536.8008564971861,False,148.7953407125769,False,78.18584903771634,False,37.17736228060559,False,684.0699800883563,False
2026-07-10 07:29:01.730365,534.7780244459606,False,148.4739754120085,False,80.75968624574271,False,33.790646940217776,False,685.6255903116925,False
2026-07-10 07:29:31.730365,534.4024288546904,False,148.42232792047503,False,77.65844326299066,False,38.32108467927715,False,683.249794297874,False
2026-07-10 07:30:01.730365,538.9140183847534,False,149.89604443656032,False,77.87563561833237,False,38.07418690102562,False,686.3227421573351,False
2026-07-10 07:30:31.730365,535.4547514272442,False,150.43399302203056,False,80.06657708362422,False,33.89334854359388,False,684.6262432605084,False
2026-07-10 07:31:01.730365,533.7679138122071,False,149.98200590111398,False,78.05555069297523,False,32.42540082213055,False,685.2979521539544,False
2026-07-10 07:31:31.730365,533.7974333425992,False,150.95604739813027,False,78.61876254684583,False,31.868437723966625,False,684.9904313704133,False
2026-07-10 07:32:01.730365,533.4125671781932,False,149.67719320717592,False,79.74364143442425,False,32.07119157813495,False,684.2517608236539,False
2026-07-10 07:32:31.730365,536.2286252660471,False,149.40772912252677,False,79.13686360039934,False,36.43789568420088,False,685.7865691116928,False
2026-07-10 07:33:01.730365,534.2985248975377,False,149.39595686099807,False,80.66898342513058,False,34.65214857971125,False,685.081169646905,False
2026-07-10 07:33:31.730365,535.0392755217113,False,149.5833943504372,False,77.93399055420151,False,37.91186269601433,False,686.266441503652,False
2026-07-10 07:34:01.730365,534.7497960998284,False,151.41058583553823,False,78.7574819171361,False,33.457637168970834,False,685.9898992398308,False
2026-07-10 07:34:31.730365,535.9215846483406,False,150.12594458431062,False,77.7995762942152,False,33.47889583434898,False,687.0242191074235,False
2026-07-10 07:35:01.730365,533.5207362382091,False,150.29414167251275,False,79.21902875466097,False,29.850561563118923,False,685.1799100778467,False
2026-07-10 07:35:31.730365,533.1677677901391,False,150.914460672565,False,79.39978376065135,False,34.646042748793704,False,684.6975248585218,False
2026-07-10 07:36:01.730365,535.1164965291097,False,149.03619923179727,False,78.955668299558,False,33.282689812961905,False,686.6422823876577,False
2026-07-10 07:36:31.730365,535.7168480936588,False,151.53037552462553,False,77.41137578339726,False,33.994187837306555,False,685.0556160230908,False
2026-07-10 07:37:01.730365,535.3168131266848,False,148.9144628919741,False,78.98283687493534,False,33.474821883115716,False,686.0283125619471,False
2026-07-10 07:37:31.730365,533.6234888536128,False,150.3281633932517,False,77.46511365079351,False,35.98245287105387,False,685.399945174138,False
2026-07-10 07:38:01.730365,535.8439107984251,False,150.87565429892842,False,77.73172283487021,False,33.861362148296784,False,683.8890422353982,False
2026-07-10 07:38:31.730365,533.6881932693162,False,149.8962570818448,False,78.01530135502519,False,36.29501654475244,False,682.4763064327474,False
2026-07-10 07:39:01.730365,534.0023743575355,False,150.18672677609712,False,78.5754810185761,False,33.24271574142733,False,685.6681496133692,False
2026-07-10 07:39:31.730365,533.3542475163413,False,149.3945011991167,False,78.92727435500912,False,39.18843928325988,False,683.9094232067874,False
2026-07-10 07:40:01.730365,536.7644847210511,False,149.31437889698296,False,77.72836510912343,False,33.690191633864444,False,684.9743884694103,False
2026-07-10 07:40:31.730365,535.7464517760295,False,149.88070514806716,False,78.20064544245196,False,39.36124454604585,False,686.1977906263676,False
2026-07-10 07:41:01.730365,535.7205793120817,False,149.4771032861912,False,80.33579211167718,False,37.12692266637802,False,687.107814162941,False
2026-07-10 07:41:31.730365,536.6658478367152,False,149.6526357320677,False,78.28476788140865,False,35.13834328828606,False,682.4703468746337,False
2026-07-10 07:42:01.730365,539.0326360376171,False,149.96863568866203,False,78.8369088460908,False,36.180057460028706,False,683.5184702060874,False
2026-07-10 07:42:31.730365,532.2575220287158,False,150.24009479289847,False,77.76550273122864,False,35.576432815490804,False,687.069039514232,False
2026-07-10 07:43:01.730365,533.7106635553123,False,149.84627459037165,False,80.68571922887563,False,33.66303670355007,False,687.6355522843938,False
2026-07-10 07:43:31.730365,533.8931505498434,False,148.7743373742992,False,77.75214811128835,False,37.833265659751156,False,684.3022049015136,False
2026-07-10 07:44:01.730365,533.5280879886226,False,149.56603996938256,False,78.23599636914936,False,38.60516360874369,False,685.1006110461411,False
2026-07-10 07:44:31.730365,533.1968639948208,False,149.11421359936134,False,78.14730119272764,False,33.89078710169657,False,685.8190629579586,False
2026-07-10 07:45:01.730365,534.3546596005365,False,149.87947554637918,False,78.1669800178686,False,35.05257842958855,False,682.8012948812056,False
2026-07-10 07:45:31.730365,532.9547215084101,False,150.2325098276133,False,79.20445131462418,False,35.306467806282726,False,685.5821251507717,False
2026-07-10 07:46:01.730365,535.2566318811639,False,150.08644769111189,False,78.11275122356494,False,37.651899938107086,False,686.2355074317633,False
2026-07-10 07:46:31.730365,534.8350675703551,False,149.80808492350454,False,78.99232308505307,False,36.55938549831677,False,686.6356265558109,False
2026-07-10 07:47:01.730365,535.5106449104858,False,150.0303422909281,False,80.37648101824155,False,35.141405827272884,False,685.3132431496444,False
2026-07-10 07:47:31.730365,535.5538944230693,False,149.1801621301354,False,77.36428743368133,False,37.20382546269119,False,686.7580447507426,False
2026-07-10 07:48:01.730365,535.6944392592297,False,150.9704464128547,False,77.98510281309169,False,40.514832684706356,False,686.1404106687792,False
2026-07-10 07:48:31.730365,534.2355320966459,False,150.62263533185381,False,77.47695972798915,False,40.11996234055489,False,684.7104595755303,False
2026-07-10 07:49:01.730365,538.0034806406663,False,149.1073233361096,False,78.53116724532487,False,33.451756374483686,False,683.429032607055,False
2026-07-10 07:49:31.730365,535.1777998614663,False,149.57751790549372,False,78.0022882144619,False,32.89531505991264,False,683.7472797887149,False
2026-07-10 07:50:01.730365,532.0242075131893,False,150.061633033601,False,79.05364307229382,False,36.807013385302525,False,685.5787949944404,False
2026-07-10 07:50:31.730365,533.3364967976784,False,150.052742035501,False,75.24141186552444,False,32.93851988812841,False,684.7331325067735,False
2026-07-10 07:51:01.730365,532.2378810615551,False,149.72277064166096,False,79.51731663736516,False,33.91426036399166,False,682.5059748216543,False
2026-07-10 07:51:31.730365,534.9053526086639,False,148.82108381687777,False,77.89409993556524,False,36.22983911044458,False,684.9326648171718,False
2026-07-10 07:52:01.730365,534.7003075176012,False,150.55991855880018,False,78.75107901521031,False,34.27927107521854,False,684.1012800035305,False
2026-07-10 07:52:31.730365,534.1558874261978,False,150.1352512277781,False,76.43827762445606,False,37.333611790075096,False,686.7512592036327,False
2026-07-10 07:53:01.730365,537.8475519576627,False,149.49234616209108,False,79.6110604660655,False,34.799996429246654,False,685.304368740962,False
2026-07-10 07:53:31.730365,535.6876556588219,False,149.41067457457464,False,76.3147742431054,False,35.14290321432764,False,686.4455380903341,False
2026-07-10 07:54:01.730365,535.9878022042917,False,148.93435767559612,False,77.07580700182037,False,29.888310268204762,False,685.054211169869,False
2026-07-10 07:54:31.730365,533.4984540459434,False,148.46485979280064,False,78.60139133893979,False,35.643268085766394,False,686.3662096932532,False
2026-07-10 07:55:01.730365,533.3886831944374,False,149.82993485102554,False,77.35674780299162,False,36.43536123329417,False,685.7438513359274,False
2026-07-10 07:55:31.730365,534.9718376659241,False,151.01263737640815,False,77.5979150919311,False,35.9879407507393,False,686.2099897135649,False
2026-07-10 07:56:01.730365,535.1539992131162,False,150.54690029324578,False,80.37320701398758,False,32.37365121638103,False,683.4088353648621,False
2026-07-10 07:56:31.730365,532.0921266125871,False,149.96714118226558,False,78.73489370184761,False,37.245685703547764,False,686.5586790366943,False
2026-07-10 07:57:01.730365,534.6189999648782,False,150.53424695283852,False,77.84194970151324,False,36.48553430883878,False,686.171530665848,False
2026-07-10 07:57:31.730365,534.9026765210056,False,149.76942247903247,False,77.58664368177699,False,36.51546851082551,False,685.767525058203,False
2026-07-10 07:58:01.730365,534.5587422107042,False,148.56994211286317,False,78.92987134079851,False,33.75645443904361,False,684.5860100852367,False
2026-07-10 07:58:31.730365,533.6581114828704,False,148.13531600345806,False,78.97482850062168,False,33.76696678172737,False,683.6283764788266,False
2026-07-10 07:59:01.730365,534.0756458194847,False,150.5925097808879,False,77.88321478487666,False,37.21619578289794,False,685.1387514715256,False
2026-07-10 07:59:31.730365,534.6478094392334,False,148.90192290499692,False,76.2446667013378,False,36.91749299619104,False,684.9602749526119,False
2026-07-10 08:00:01.730365,535.0511099631458,False,150.36464612208684,False,77.49087660443912,False,32.53013192714968,False,685.5881274263529,False
2026-07-10 08:00:31.730365,535.8349760774221,False,149.64498473451084,False,75.68071915023998,False,35.26777861990187,False,684.4044191054819,False
2026-07-10 08:01:01.730365,536.5080695690019,False,150.09200150820976,False,77.06841717665662,False,32.81590014524362,False,685.0128971735957,False
2026-07-10 08:01:31.730365,534.4442893082462,False,149.69306811137054,False,78.71188886769417,False,36.15345824218598,False,687.0707883019445,False
2026-07-10 08:02:01.730365,534.1847119939581,False,151.03407810901803,False,79.56236440056836,False,36.31662752110392,False,684.1284284782959,False
2026-07-10 08:02:31.730365,535.5010535372242,False,149.87108313567057,False,79.3892434643996,False,30.67483221747921,False,685.3921742837819,False
